"Please, select visible in stores to this poll first","请先给该投票设置在商店的可见性"
"Poll Manager","投票管理"
"Poll was successfully deleted","成功删除投票"
"Poll was successfully saved","成功保存投票"
"Polls","投票区"
"Popular","受欢迎的"
"Position of Watermark for %s","%s的水印位置"
"Pregenerated product images files.","预览商品图片文件."
"Prev. month (hold for menu)","上一月 （按住弹出菜单）"
"Prev. year (hold for menu)","上一年 （按住弹出菜单）"
"Preview","预览"
"Preview Template","预览模板"
"Previous page","前一页"
"Price","价格"
"Price alert subscription was saved successfully","成功保存价格提醒订阅"
"Price:","价格："
"Processed <strong>%s%% %s/%d</strong> records","处理<strong>%s%% %s/%d</strong>个记录"
"Product","商品"
"Product Reviews","商品评论"
"Product Thumbnail Itself","商品缩略图"
"Product:","商品："
"Products","商品"
"Products Ordered","订购商品"
"Products in Carts","商品在购物车"
"Profile Action","配置文件操作"
"Profile Actions XML","配置文件操作 XML"
"Profile Direction","配置文件方向"
"Profile History","配置文件记录"
"Profile Information","配置文件信息"
"Profile Name","配置文件名称"
"Profile Wizard","配置文件向导"
"Profile was deleted","配置文件已删除"
"Profile was successfully saved","成功保存配置文件"
"Profiles","配置文件"
"Promo","促销"
"Promotions","促销"
"Qty","数量"
"Quantity","数量"
"Queue Refresh","队列刷新"
"Queued... Cancel","已排队... 取消"
"Radio Buttons","单选按钮"
"Rates","汇率"
"Rating was successfully deleted","平分已删除"
"Rating was successfully deleted","成功删除评级"
"Read details","阅读详情"
"Rebuild","重建"
"Rebuild Catalog Index","重建分类索引"
"Rebuild Flat Catalog Category","重建平面分类类别"
"Rebuild Flat Catalog Product","重建平面分类商品"
"Recent Orders","最近订单"
"Recent statistics was successfully updated","最新的统计资料已经更新"
"Recursive Dir","递归分类"
"Redirect","转向"
"Refresh","刷新"
"Refresh Now*","现在刷新*"
"Refresh Statistics","刷新统计"
"Region/State","省份/地区"
"Remote FTP","远程FTP"
"Remove","删除"
"Reports","报表"
"Request Path","请求路径"
"Required","必填"
"Reset","重置"
"Reset Filter","清除筛选"
"Resize","调整大小"
"Resource Access","资源访问"
"Resources","资源"
"Results","结果"
"Retrieve Password","取回密码"
"Return Html Version","返回Html版本"
"Revenue","销售额"
"Reviews","评论"
"Reviews and Ratings","评论和评分"
"Rewrite Rules","重写规则"
"Role ID","角色编号"
"Role Info","角色信息"
"Role Information","角色信息"
"Role Name","角色名称"
"Role Resources","角色资源"
"Role Users","角色用户"
"Role successfully deleted.","成功删除角色。"
"Role successfully saved.","成功保存角色。"
"Roles","角色管理"
"Roles Resources","角色资源"
"Rotate CCW","替换 CCW"
"Rotate CW","替换 CW"
"Run","运行"
"Run Profile","运行配置文件"
"Run Profile In Popup","在弹出窗口中运行配置文件"
"Run Profile Inside This Window","在本窗口中运行配置文件"
"Run in popup","在弹出窗口运行"
"Running... Kill","运行中... 终止"
"SKU","编号"
"SKU:","编号:"
"SSL Error: Invalid or self-signed certificate","SSL 错误：证书无效或自签名"
"Sales","销售额"
"Sales Report","销售报表"
"Samples","样本"
"Save","保存"
"Save & Generate","保存并生成"
"Save Account","保存帐号"
"Save And Continue Edit","保存并继续修改"
"Save Config","保存设置"
"Save Currency Rates","保存货币汇率"
"Save Profile","保存配置文件"
"Save Role","保存角色"
"Save Template","保存模板"
"Save User","保存用户"
"Save and Continue Editing","保存并继续修改"
"Save and Continue Editing","保存,继续编辑"
"Save cache settings","保存缓存设置"
"Search","筛选"
"Search Index","搜索索引"
"Search Index rebuild error. Please try again later","搜索索引重建失败，一个稍后重试"
"Search Index was rebuilded successfully","成功重建搜索索引"
"Search Term","搜索关键词"
"Search Terms","搜索关键词"
"Select","选择"
"Select All","全选"
"Select Category","选择分类"
"Select Date","选择日期"
"Select Range","时间"
"Select Visible","选择可见"
"Select date","选择日期"
"Selected allow currency ""%s"" is not available in installed currencies","选中的允许货币 ""%s"" 不在已安装货币列表中"
"Selected base currency is not available in installed currencies","选中的基准货币不在已安装货币列表中"
"Selected default display currency is not available in allowed currencies","选中的默认显示货币不在允许货币列表中"
"Selected default display currency is not available in installed currencies","选中的默认显示货币不在已安装货币列表中"
"Sender","发件人"
"Separate email","单个电子邮件"
"Shipment #%s comment added","配送单%s增加了备注"
"Shipment #%s created","配送单%s已建立"
"Shipment Comments","配送备注"
"Shipment History","配送记录"
"Shipment was successfully created.","配送完成。"
"Shipment was successfully sent.","成功发送了运输。"
"Shipments","货运"
"Shipping","运费"
"Shipping Address","收货地址"
"Shipping address","收货地址"
"Shipping Price","配送价格"
"Shipping address selection is not applicable","运输地址不能被应用"
"Shipping method must be specified","请指定配送方式"
"Shipping method selection is not applicable","配送方式不能被应用"
"Shipping origin","发货地"
"Shopping Cart","购物车"
"Shopping Cart Price Rules","购物车价格规则"
"Shopping Cart from %s","%s的购物车"
"Show Report for","显示报告"
"Show by","显示"
"Show reviews","查看评论"
"Sitemap Information","网站地图信息"
"Size for %s","%s的大小"
"Skip category selection","跳过分类选择"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","此订单里的某些商品有不同的发票和运输类型。运输只可以在建立发票之后建立。"
"Some of the ordered items don\'t exist in the catalog anymore and will be removed if you try to edit the order.","某些订购的商品已不在商品分类中，如果修改订单，将被删除。"
"Sorry, this feature is coming soon...","对不起，该功能尚未实现..."
"Sort Order","排序"
"Specific Countries","选择国家"
"Specified","指定的"
"Spreadsheet Name:","电子表名："
"Start Date","开张日期"
"Start/Reset Validation...","开始/重启 确认..."
"Starting profile execution, please wait...","开始执行配置文件，请稍候..."
"State/Province:","省份："
"Static Blocks","静态块"
"Status","状态"
"Status:","状态："
"Stock Quantity:","库存数量："
"Stock notification was saved successfully","库存通知保存成功"
"Store","商店"
"Store Email Addresses Section","店铺邮箱"
"Store View","店铺界面"
"Store:","店铺："
"Stores: ","店铺: "
"SubTotal","小计"
"Subject","主题"
"Submit","提交"
"Subpackage can't be conflicting","分包不能冲突"
"Subtotal","小计"
"Switch/Solo card issue number: %s","Switch/Solo 卡号：%s"
"Switch/Solo card start Date: %s/%s","Switch/Solo 卡开始日期：%s/%s"
"Switch/Solo/Maestro(UK Domestic) Only","仅限 Switch/Solo/Maestro(英国国内)"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(英国国内) 卡号：%s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(英国国内) 开始日期：%s/%s"
"System","系统"
"System Section","系统单元"
"Tag was successfully deleted","成功删除标签"
"Tag was successfully saved","成功保存标签"
"Tags","标签"
"Target","目标"
"Target Path","目标路径"
"Tax","杂费额"
"Tb","Tb"
"Template","模板"
"Template Content","模板内容"
"Template Information","模板信息"
"Template Name","模板名称"
"Template Styles","模板风格"
"Template Subject","模板主题"
"Template Type","模板类型"
"Temporary (302)","暂时 (302)"
"Terms and Conditions","条款和条件"
"Text","纯文本"
"The account has been saved.","成功保存账户信息."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","该文件在 Windows 系统下可以使用 <a href=""%s"">%s</a> 解压"
"The card has failed verification with issuer bank.","该卡无法和发卡银行验证."
"The configuration has been saved.","配置成功保存."
"The information in this tab has been changed.","在此标签信息已被更改."
"Themes JavaScript and CSS files combined to one file.","主题的JavaScript和 CSS文件将合并成一个文件."
"This Email template no longer exists","这个电子邮件模板不再存在"
"This Role no longer exists","这个角色不再存在"
"This User no longer exists","这个用户不再存在"
"This account is","帐号为"
"This account is inactive.","此帐户已停用."
"This attribute set don\'t have attributes which we can use for configurable product","该属性集没有可用于配置商品的属性"
"This attribute shares the same value in all the stores","该属性在所有商店中共享相同的值"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","此为演示商铺. 在此Any orders placed through this store will not be honored or fulfilled."
"This is a required field.","这是必填栏目。"
"This product is currently disabled","该商品目前处于禁用状态"
"This section is not allowed.","此部分已被禁止（配置）。"
"This tab contains invalid data. Please solve the problem before saving.","该栏目有不正确的数据，请检查后再保存。"
"This user no longer exists","该用户不存在"
"Thumbnail","缩略图"
"Time","时间"
"Time selection:","时间选择："
"Time:","时间："
"To","到"
"Toggle Editor","切换编辑器"
"Tools","工具"
"Top 5 Search Terms","最热门5个搜索关键词"
"Total","共"
"Total %d records found","共有%d个记录"
"Total Invoiced","应付款"
"Total Order Amount","订单总额"
"Total Refunded","所有退款"
"Total Shipping","总货运"
"Total of %d record(s) were successfully deleted","成功删除%d个记录"
"Total of %d record(s) were successfully updated","成功更新%d个记录"
"Track order","跟踪订单"
"Track this shipment","查询此配送信息"
"Tracking number %s for %s assigned","运单号%s已生成，属于%s"
"Tracking number can not be empty.","运单号码不能为空。"
"Transactional Emails","交易邮件"
"Type","类型"
"Type:","类型："
"URL Rewrite","URL重写"
"URL Rewrite Information","URL重写信息"
"URL Rewrite Management","管理URL重写"
"URL Rewrite has been successfully deleted","URL重写已被删除"
"URL Rewrite has been successfully saved","已保存URL重写"
"Unable to find a Email Template to delete.","找不到一个邮件模板来删除."
"Unable to find a poll to delete","无法找到一个删掉角色"
"Unable to find a tag to delete","无法找到要删除的标签"
"Unable to find a user to delete","无法扎到要删除的用户"
"Unable to initialize import model","无法初始化导入模块"
"Unable to refresh lifetime statistics","无法刷新生存时间统计"
"Unable to refresh recent statistics","最近的统计无法刷新"
"Unable to save Cron expression","无法保存计划任务(Cron)表达式"
"Unable to send invoice email.","无法发送发票电子邮件."
"Unable to send shipment email.","无法发送货运电子邮件."
"undefined","无"
"Undefined","无"
"Unknown","未知"
"Unlimited","无限"
"Unselect All","取消全选"
"Unselect Visible","取消选择可见"
"Update","更新"
"Updated At","更新于"
"Updated At Order","更新订单"
"Upload File","上传文件"
"Upload Files","上传文件"
"Upload HTTP Error","上传 HTTP 错误"
"Upload I/O Error","上传 I/O 错误"
"Upload Security Error","上传安全错误"
"Upload import file","上传导入文件"
"Use All Available Attributes","使用所有可用属性"
"Use Config Settings","使用配置设置"
"Use Default Value","使用默认值"
"Use Default Variable Values","使用默认的变量值"
"Use default","使用默认值"
"Use website","使用网站设置"
"Used Currently For","使用过的"
"Used as Default For","默认使用"
"User","用户"
"User Email","用户邮件"
"User ID","用户编号"
"User Info","用户信息"
"User Information","用户信息"
"User Name","用户名"
"User Name is required field.","用户名是必填的字段."
"User Name:","用户名："
"User Role","用户角色"
"User Roles","用户角色"
"User Roles Information","用户角色信息"
"User name","用户名"
"User was successfully deleted","成功删除用户"
"User was successfully saved","成功保存用户"
"User with the same User Name or Email aleady exists","已有相同的用户名或电子邮件"
"Users","用户管理"
"Value","值"
"Value Delimiter:","值分隔符："
"Variable","变量"
"Variable Code","变量代码"
"Variable HTML Value","变量的HTML值"
"Variable ID","变量ID"
"Variable Name","变量名"
"Variable Plain Value","变量简单值"
"Verification Failed","验证失败"
"Verification Successful","验证成功"
"View","每页"
"View Actions XML","查看操作 XML"
"View Memo","查看退款记录"
"View Memo for #%s","查看备忘录为 #%s"
"View Shipment","查看货件"
"View Statistics for","查看统计"
"Visibility:","可见性："
"Warning! Empty value can cause problems with CSV format.","警告！空值可能引起 CSV 格式问题。"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","警告！\r\n该操作将把用户从指定的角色中删除\r\n您确认吗？"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","警告！\r\n该操作将把这些用户从指定的角色中删除\r\n您确认吗？"
"Warning: Please don't close window during importing/exporting data","警告：导入/导出数据时，请不要关闭窗口"
"Watermark File for %s","%s的水印文件"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","我们感谢你填写反馈信息, 请 <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">告诉我们,你们的调查</a> 提供您想了解在Makingware包含的功能. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">删除此通知</a>"
"We detected that your JavaScript seem to be disabled.","我们检测到你可能禁止了JavaScript."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","我们正完善 Makingware 的功能，请耐心等候。"
"Web Section","Web 单元"
"Web Services","Web 服务"
"Web services","Web 服务"
"Website","网站"
"What is this?","这是什么？"
"Wishlist Report","收藏报表"
"Wrong Tag specified","错误的标签说明
"Wrong column format","栏目格式错误"
"Wrong newsletter template.","错误的电子报模板."
"Wrong tab configuration","Tab设置错误"
"XML","XML"
"YTD","今年"
"Year","年份"
"Yes","是"
"Yes (only price with tax)","是 (仅价格含杂费)"
"You can not delete self assigned roles.","不能删除字节的角色。"
"You cannot delete account of yourself","不能删除字节的帐号"
"You have","您有"
"You have not enought permissions to login.","没有权限登录。"
"You have not enought permissions to use this functionality.","没有权限使用该功能。"
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","您须开启浏览器的JavaScript来运行此网站的功能."
"You need specify carrier.","您需要指定配送公司"
"You need to specify order items","您需要指定订购商品"
"You successfully logged out.","您已成功登出。"
"Your answers contain duplicates.","您的回复重复了。"
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","您的服务器上 PHP 设置单次文件上传不能超过 %s，如果您想要上传更大的文件，请修改 php.ini 中 post_max_size （目前设置：%s）以及 upload_max_filesize （目前设置：%s）"
"Zip/Postal Code","邮编"
"Zip/Postal Code:","邮编："
"[ deleted ]","[ 删除 ]"
"[GLOBAL]","[全局]"
"[STORE VIEW]","[商店]"
"[WEBSITE]","[网站]"
"b","b"
"close","关闭"
"critical","关键"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","例：基准路径 ""sitemap/"" 或 ""/""（路径必须可写）"
"example: sitemap.xml","例：sitemap.xml"
"from","来自"
"images/logo.gif","images/logo.gif"
"items selected","个条目被选中"
"major","重要"
"minor","次要"
"notice","公告"
"of %s pages","共%s页"
"per page","个记录"
"store(%s) scope","商店(%s)范围"
"to","到"
"website(%s) scope","网站(%s)范围"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}}不建议在正式运行环境下公布基准不安全网址和基准安全网址。强烈建议您在Makingware <a href=""%s"">配置</a>中修改此值。"
"Index Management","索引管理"
"Reindex Data","重新索引"
"Change Index Mode","修改索引模式"
"Total of %d index(es) have successfully reindexed data","已经成功更新 %d 个索引"
"Index product attributes for layered navigation building","索引分层导航商品属性"
"Product Prices","商品价格"
"Index product prices","索引商品价格"
"Catalog Url Rewrites","分类URL重写"
"Index product and categories url rewrites","索引商品和分类的URL重写"
"Product Flat Data","商品平面数据"
"Index Process Information","索引进程信息"
"Reorganize EAV product structure to flat structure","重组EVA商品结构到平面结构"
"Category Flat Data","重组EVA分类结构到平面结构"
"Indexed category/products association","收录商品和分类的集合"
"Catalog Search Index","分类搜索索引"
"Rebuild Catalog product fulltext search index","重建分类商品全文搜索索引"
"Stock status","库存状态"
"Index product stock status","索引商品库存状态"
"Index","索引"
"Index Name","索引名"
"Index Description","索引描述"
"Index Mode","索引模式"
"Update on Save","保存更新"
"Manual Update","手动更新"
"Custom Variables","自定义变量"
"Variable ID","变量ID"
"Variable Code","变量代码"
"Add New Variable","添加新变量"
"Content Management","内容管理"
"WYSIWYG Options","WYSIWYG 设置"
"Enable WYSIWYG editor","激活WYSIWYG编辑器"
"Enabled by Default","默认激活"
"Disabled by Default","默认禁止"
"Disabled Completely","完全禁止"
"Payment Services","支付服务"
"3D Secure Credit Card Validation","3D安全信用卡验证"
"Processor Id","处理器ID"
"Merchant Id","商人ID"
"Test Mode","测试模式"
"Overrides API URL that may be specified by a Payment Method","覆盖API的网址可以指定付款方式"
"Test Mode","测试模式"
"CSS Settings","CSS设置"
"Refresh Statistics","刷新统计"
"Total Ordered Report","已完成的订单报告"
"Refresh Lifetime Statistics","全部刷新"
"Refresh Statistics for Last Day","刷新最后一天的统计"
"Pages","页面"
"Pagination","分页管理"
"WYSIWYG","所见即得"
"Reorganize EAV category structure to flat structure","EAV的品类结构重新调整到平面结构"
"Merge JavaScript Files (beta)","合并JavaScript文件"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","为了保证计划任务所用的URL正确性,请保证网站选项中,未机密网址和安全网址都已经设置好."
"Enable Onepage Checkout","开启单页结账"
"Fixed Product Tax","固定商品杂费"
"Generate Human-Friendly Customer ID","生成可读用户ID"
"Tax","杂费"
"Tax","杂费"
"Tax","杂费"
"Tax","杂费"
"Tax","杂费"
"Tax","杂费"
"Tax","杂费"
"Collections Data","集合数据"
"System(config.xml, local.xml) and modules configuration files(config.xml).","系统(config.xml, local.xml)和模块配置文件(config.xml)."
"Collection data files.","集合数据文件"
"Layouts","布局"
"Layout building instructions.","布局建设的指示。"
"Blocks HTML output","块的HTML输出"
"Page blocks HTML.","页面区块的HTML。"
"Translation files.","翻译文件。"
"Entity types declaration cache.","实体类型声明缓存。"
"Web Services definition files (api.xml).","Web服务定义文件(api.xml)."
"Save data and Create Package","保存数据并创建包"
"Save As...","另存为..."
"Save package with custom package file name","保存为自定义包文件名称"
"Create Extension Package","创建扩展包"
"New Extension","新扩展包"
"Package Info","包信息"
"Summary","摘要"
"License","许可证"
"License URI","许可证的URI"
"Release Info","发行信息"
"Release","发行"
"Release Version","发行版本"
"API Version","API版本"
"Release Stability","发布稳定性"
"API Stability","API稳定性"
"Notes","备注"
"PHP Version","PHP版本"
"Minimum","最低限度"
"Maximum","最大限度"
"Exclude (comma separated)","排除（逗号分隔）"
"Load local Package","加载本地包"
"Folder","文件夹"
"Package %s data was successfully loaded","软件包%s的数据加载成功"
"Failed to load %1$s.xml or %1$s.ser","加载%1$s.xml 或者 %1$s.ser失败"
"Image cache was cleaned successfully.","成功清除图片缓存。"
"Admin gift","管理员操作"
"Mode","模式"
"Ready","正常"
"Last Run","最后运行时间"
"Reindex Required","需要重新索引"
"One or more of the Indexes are not up to date:","你需要更新索引:"
"<a href="%s">Index Management</a>","sdfsd"
"Click here to go to <a href=""%s"">Index Management</a> and rebuild required indexes.","点击 <a href=""%s"">索引管理</a> 更新。"
"Click here to go to <a href=""%s"">Cache Management</a> and refresh cache types.","点击 <a href=""%s"">缓存管理</a> 更新。"
"Advanced SMTP Settings","高级SMTP设置"
"Enable Advanced Smtp","启用高级Smtp"
"Smtp Auth Mode","Smtp 认证模式"
"Smtp Username","Smtp 用户名"
"Smtp Password","Smtp 密码"
"Smtp host","Smtp 主机"
"Port","端口"
"Use SSL","使用SSL"
"Email Agent","电子邮件代理"
"Disable Email","禁用电子邮件"
"Local Email Service","本地邮件服务"
"Smtp Service"," Smtp 服务器"
"No","否"
"Yes(tls)","是(tls)"
"Yes(ssl)","是(ssl)"
"Settings","设置"
"Send email settings","发送邮件设置"
"Last 24 Hours","最近一天"
"Last 7 Days","最近一周"
"Order Statuses","订单状态管理"
"Dataflow - Profiles","数据流-配置文件"
"Dataflow - Advance Profiles","数据流-高级配置文件"
"Countries Options","国家选项"
"Default Country","默认国家"
"Allow Countries","允许国家"
"Locale Options","区域设置"
"Auto-redirect to Base URL","自动重定向到首页"
"Default Web URL","默认网址"
"Default No-route URL","默认无法访问页面"
"Show Breadcrumbs for CMS Pages","显示CMS页面导航条"
"Disallow Voting in a Poll Multiple Times from Same IP-address","禁止同IP重复投票"
"Session Cookie Management","Cookie"
"Redirect to CMS-page if Cookies are Disabled","Cookie被禁用则重定向相关页面"
"Show Notice if JavaScript is Disabled","JavaScript被禁用则显示提示公告"
"Current Package Name","当前安装包名称"
"Matched Expression","匹配的表达"
"Manager Account","后台用户管理"
"Favicon Icon","Favicon图标"
"Allowed file types: ICO, PNG, GIF, JPEG, APNG, SVG. Not all browsers support all these formats!","允许文件类型:ICO、PNG、GIF,JPEG,APNG,SVG.并不是所有的浏览器都支持所有这些格式!"
"Miscellaneous Scripts","各种脚本"
"This will be included before head closing tag in page HTML.","这里输入的将包含在页面HTML头标签之前."
"Display Demo Store Notice","显示演示商店公告"
"This will be displayed just before body closing tag.","在这里输入的将被显示在主体之前."
"Example format: 200x300.","示例格式:200x300."
"Allowed file types: jpeg, gif, png.","允许文件类型:jpeg,gif,png."
"Base Currency","基础货币"
"Base currency is used for all online payment transactions. Scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").","基础货币用于所有的在线支付交易。"
"How many links to display at once.","有多少连接显示一次."
"If the current frame position does not cover utmost pages, will render link to current position plus/minus this value.","如果当前帧的位置并不包括至上页, 将提供链接到当前位置正/负值."
"Alternative text for previous link in pagination menu. If empty, default arrow image will used.","替代文字在分页菜单上的联系。如果为空，将使用默认的箭头形象."
"Alternative text for next link in pagination menu. If empty, default arrow image will used.","替代文字在分页菜单下一个环节。如果为空，将使用默认的箭头形象."
"Default Display Currency","默认货币"
"Allowed Currencies","允许使用"
"Webservicex","Webservicex"
"Connection Timeout in Seconds","连接超时"
"General Contact","联系人"
"Sales Representative","销售代表"
"Customer Support","客户支持"
"Custom Email 1","自定义邮件一"
"Custom Email 2","自定义邮件二"
"Select day of the month.","选择该月的某一天"
"Enable WYSIWYG Editor","启用高级编辑器"
"Use Static URLs for Media Content in WYSIWYG for Catalog","在所见即所得编辑器里面的媒体内容使用静态 URL"
"Applicable to catalog products and categories only. Any media content will be inserted into editor as a static URL. It is not updated if the system configuration base URL changes.","适用于商品和分类分类.任何媒体的内容将被插入到编辑器当作一种静态的URL.这是没有更新,如果系统配置基础URL的变化."
"Grid Only","图片"
"List Only","列表"
"Cache refresh needed.","需要刷新缓存."
"Note","注意"
"Minimum Qty","最小库存"
"Add Minimum Qty","增加最小库存"
"Email Templates","电子邮件模板"
"Select Email Template","选择邮件模板"
"Cookie (unsafe)","Cookie(不安全)"
"Startup Page","起始页"
"Use Custom Admin URL","使用自定义管理 URL"
"Custom Admin URL","自定义管理 URL"
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/","请确保 URL 以斜杠 ""/"" 结束，例如：http://www.makingeare.com/"
"Values less than 60 are ignored. Note that changes will apply after logout.","值低于60将被忽略.请注意,更改将注销后生效."
"Enable Charts","启用图表"
"Disable Email Communications","禁用电子邮件"
"For Windows server only.","仅对于Windows服务器."
"Save Log, Days","日志保留时间"
"Enable Log Cleaning","启用日志清理"
"Use HTTPS to Get Feed","使用 HTTPS 获取订阅列表"
"Update Frequency","更新频率"
"Last Update","最后更新"
"External Full Page Cache Settings","外部整页缓存设置"
"Enable External Cache","启用外部高速缓存"
"Leave empty for access from any location.","置空则允许从任何位置访问."
"Translate, blocks and other output caches should be disabled for both frontend and admin inline translations.","使用前后台内联翻译均须禁用翻译缓存."
"Merge CSS Files","合并CSS文件"
"Disable Modules Output","模块配置"
"Catalog URL Rewrites","分类 URL 重写设置"
"Index product and categories URL rewrites","索引商品和分类 URL 重写设置"
"Stock Status","库存状态"
"Index Product Stock Status","索引商品库存状态"
"Tag Aggregation Data","标签聚合数据"
"Rebuild Tag aggregation data","重建标签聚合数据"
"The cache storage has been flushed.","缓存存储已刷新."
"The Magento cache storage has been flushed.","Makingware 缓存存储已刷新."
"The image cache was cleaned.","该图像缓存已清除."
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS缓存已被清除."
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","图表被禁用。如果你想使用图表，点<a href=""%s"">这里</a>。"
"Only workday can deliver goods","只工作日送货(双休日、假日不用送)"
"Anytime can deliver goods","工作日、双休日与假日均可送货"
"Only weekend can deliver goods","只双休日、假日送货(工作日不用送)"
"Allow Login Type","允许登录方式"
"Allow email login","允许使用邮箱登录"
"Allow user name login","允许使用用户名登录"
"Allow user mobile login","允许使用手机号登录"
"Allow user telephone login","允许使用电话号码登录"
"Register Required Login Attributes","注册必填登录属性"
